              0    -0.00111264
       0.098696      -0.128423
       0.394784     -0.0328915
       0.888264     -0.0151441
        0.98696     -0.0137168
        1.28305     -0.0107415
        1.38174     -0.0100297
        1.57914    -0.00886861
        1.67783     -0.0083885
        1.77653    -0.00796046
        1.87522     -0.0075763
        1.97392    -0.00722945
        2.07262    -0.00691457
        2.17131    -0.00662734
        2.36871    -0.00612198
         2.4674    -0.00589835
         2.5661    -0.00569113
        2.66479    -0.00549849
        2.86219    -0.00515096
        2.96088    -0.00499357
        3.25697    -0.00457508
        3.35567    -0.00445087
        3.45436    -0.00433323
        3.55306     -0.0042216
        3.75045    -0.00401453
        3.94784    -0.00382639
        4.04654    -0.00373856
        4.14523    -0.00365451
        4.24393    -0.00357397
        4.34263    -0.00349672
        4.44132    -0.00342253
        4.54002    -0.00335122
        4.83611    -0.00315279
         4.9348    -0.00309132
         5.0335    -0.00303196
        5.23089    -0.00291913
        5.32959    -0.00286544
        5.52698    -0.00276305
        5.62567    -0.00271418
        5.72437    -0.00266676
        5.82307    -0.00262073
        6.02046    -0.00253252
        6.11915    -0.00249024
        6.31655    -0.00240906
        6.41524    -0.00237005
        6.51394    -0.00233204
        6.61263    -0.00229499
        6.71133    -0.00225886
        6.81003     -0.0022236
        6.90872    -0.00218919
        7.10612    -0.00212278
        7.20481    -0.00209071
        7.30351    -0.00205937
         7.4022    -0.00202872
         7.5009    -0.00199874
         7.5996    -0.00196941
        7.69829     -0.0019407
        7.89568    -0.00188507
        7.99438    -0.00185811
        8.09308     -0.0018317
        8.19177    -0.00180581
        8.29047    -0.00178043
        8.38916    -0.00175554
        8.48786    -0.00173113
        8.68525    -0.00168368
        8.78395    -0.00166062
        8.88264    -0.00163798
        8.98134    -0.00161575
        9.17873    -0.00157247
        9.27743     -0.0015514
        9.57352    -0.00149035
        9.67221    -0.00147068
        9.77091    -0.00145135
         9.8696    -0.00143233
         9.9683    -0.00141362
         10.067    -0.00139522
        10.2644    -0.00135929
        10.3631    -0.00134176
        10.4618    -0.00132449
        10.5605     -0.0013075
        10.6592    -0.00129076
        10.7579    -0.00127429
        10.8566    -0.00125806
        11.1527    -0.00121081
        11.2513    -0.00119553
          11.35    -0.00118046
        11.4487    -0.00116562
        11.5474    -0.00115099
        11.6461    -0.00113656
        11.8435    -0.00110833
        11.9422     -0.0010945
        12.0409    -0.00108087
        12.1396    -0.00106743
         12.337    -0.00104109
        12.4357    -0.00102819
        12.6331    -0.00100291
        12.7318   -0.000990518
        12.8305   -0.000978292
        12.9292   -0.000966227
        13.0279    -0.00095432
        13.1266   -0.000942567
        13.2253   -0.000930967
        13.4227   -0.000908212
        13.5214   -0.000897051
        13.6201   -0.000886032
        13.7188   -0.000875153
        13.8174   -0.000864409
        13.9161     -0.0008538
        14.0148   -0.000843324
        14.2122   -0.000822757
        14.3109   -0.000812663
        14.4096   -0.000802692
        14.5083   -0.000792843
         14.607   -0.000783113
        14.7057     -0.0007735
        14.8044   -0.000764004
        15.0018    -0.00074535
        15.1005   -0.000736189
        15.1992   -0.000727136
        15.2979   -0.000718191
        15.4953   -0.000700614
         15.594    -0.00069198
        15.8901   -0.000666673
        15.9888   -0.000658432
        16.0875   -0.000650286
        16.1862   -0.000642233
        16.2848   -0.000634272
        16.3835   -0.000626402
        16.5809   -0.000610928
        16.6796   -0.000603323
        16.7783   -0.000595803
         16.877   -0.000588367
        16.9757   -0.000581016
        17.0744   -0.000573746
        17.1731   -0.000566558
        17.4692   -0.000545469
        17.5679   -0.000538594
        17.6666   -0.000531796
        17.7653   -0.000525072
         17.864   -0.000518423
        17.9627   -0.000511846
        18.1601   -0.000498908
        18.2588   -0.000492545
        18.3575   -0.000486252
        18.4562   -0.000480026
        18.6536   -0.000467778
        18.7522   -0.000461753
        19.0483   -0.000444066
         19.147   -0.000438298
        19.2457   -0.000432591
        19.3444   -0.000426945
        19.4431    -0.00042136
        19.5418   -0.000415835
        19.7392   -0.000404962
        19.8379   -0.000399613
        19.9366    -0.00039432
        20.0353   -0.000389084
         20.134   -0.000383904
        20.2327   -0.000378779
        20.3314   -0.000373709
        20.5288   -0.000363729
        20.6275   -0.000358819
        20.7262    -0.00035396
        20.8249   -0.000349154
        20.9236   -0.000344398
        21.0223   -0.000339692
         21.121   -0.000335037
        21.3183   -0.000325873
         21.417   -0.000321364
        21.5157   -0.000316902
        21.6144   -0.000312488
        21.8118   -0.000303799
        21.9105   -0.000299523
        22.2066   -0.000286965
        22.3053   -0.000282868
         22.404   -0.000278813
        22.5027   -0.000274802
        22.6014   -0.000270833
        22.7001   -0.000266905
        22.9962   -0.000255372
        23.0949   -0.000251608
        23.1936   -0.000247885
        23.2923   -0.000244201
         23.391   -0.000240556
        23.4897   -0.000236949
        23.7857   -0.000226358
        23.8844   -0.000222903
        23.9831   -0.000219484
        24.0818   -0.000216102
        24.1805   -0.000212756
        24.2792   -0.000209445
        24.4766   -0.000202929
        24.5753   -0.000199724
         24.674   -0.000196552
        24.7727   -0.000193415
        24.9701    -0.00018724
        25.0688   -0.000184203
        25.2662   -0.000178225
        25.3649   -0.000175285
        25.4636   -0.000172376
        25.5623   -0.000169499
         25.661   -0.000166652
        25.7597   -0.000163837
        25.8584   -0.000161052
        26.0558   -0.000155572
        26.1545   -0.000152877
        26.2531   -0.000150211
        26.3518   -0.000147574
        26.4505   -0.000144966
        26.5492   -0.000142387
        26.6479   -0.000139836
        26.8453   -0.000134817
         26.944   -0.000132349
        27.0427   -0.000129908
        27.1414   -0.000127494
        27.2401   -0.000125107
        27.3388   -0.000122747
        27.4375   -0.000120412
        27.6349   -0.000115821
        27.7336   -0.000113563
        27.8323   -0.000111331
         27.931   -0.000109124
        28.1284   -0.000104784
        28.2271   -0.000102651
        28.4245   -9.84555e-05
        28.5232   -9.63935e-05
        28.6219    -9.4355e-05
        28.7205   -9.23396e-05
        28.8192   -9.03472e-05
        28.9179   -8.83776e-05
        29.0166   -8.64306e-05
         29.214   -8.26033e-05
        29.3127   -8.07227e-05
        29.4114   -7.88638e-05
        29.5101   -7.70264e-05
        29.6088   -7.52103e-05
        29.7075   -7.34154e-05
        29.8062   -7.16415e-05
        30.0036   -6.81556e-05
        30.1023   -6.64433e-05
         30.201   -6.47511e-05
        30.2997    -6.3079e-05
        30.3984   -6.14267e-05
        30.4971   -5.97939e-05
        30.5958   -5.81807e-05
        30.7932   -5.50117e-05
        30.8919   -5.34557e-05
        30.9906   -5.19184e-05
        31.0893   -5.03996e-05
        31.2866   -4.74171e-05
        31.3853   -4.59531e-05
        31.5827   -4.30784e-05
        31.6814   -4.16674e-05
        31.7801   -4.02739e-05
        31.8788   -3.88975e-05
        31.9775   -3.75383e-05
        32.0762   -3.61959e-05
        32.1749   -3.48704e-05
        32.3723   -3.22688e-05
         32.471   -3.09926e-05
        32.5697   -2.97324e-05
        32.6684   -2.84883e-05
        32.7671     -2.726e-05
        32.8658   -2.60474e-05
        32.9645   -2.48504e-05
        33.1619   -2.25024e-05
        33.2606   -2.13511e-05
        33.3593   -2.02148e-05
         33.458   -1.90933e-05
        33.5567   -1.79866e-05
        33.6554   -1.68944e-05
         33.754   -1.58166e-05
        33.9514   -1.37038e-05
        34.0501   -1.26684e-05
        34.1488    -1.1647e-05
        34.2475   -1.06393e-05
        34.4449   -8.66473e-06
        34.5436   -7.69755e-06
         34.741   -5.80281e-06
        34.8397     -4.875e-06
        34.9384   -3.96006e-06
