Mesh 779
zed 1
dx 0.01
xmin -6
xmax 6
                Type                   L                   N
                   0                   0                   0

 1.213877555349e-01 1.213878304849e-01 1.213879069490e-01 1.213879849579e-01
 1.213880645426e-01 1.213881457351e-01 1.213882285678e-01 1.213883130739e-01
 1.213883992871e-01 1.213884872421e-01 1.213885769738e-01 1.213886685183e-01
 1.213887619121e-01 1.213888571927e-01 1.213889543981e-01 1.213890535672e-01
 1.213891547397e-01 1.213892579561e-01 1.213893632576e-01 1.213894706864e-01
 1.213895802855e-01 1.213896920986e-01 1.213898061706e-01 1.213899225471e-01
 1.213900412746e-01 1.213901624006e-01 1.213902859735e-01 1.213904120429e-01
 1.213905406591e-01 1.213906718736e-01 1.213908057389e-01 1.213909423085e-01
 1.213910816371e-01 1.213912237804e-01 1.213913687953e-01 1.213915167398e-01
 1.213916676730e-01 1.213918216554e-01 1.213919787486e-01 1.213921390153e-01
 1.213923025198e-01 1.213924693274e-01 1.213926395048e-01 1.213928131202e-01
 1.213929902430e-01 1.213931709441e-01 1.213933552957e-01 1.213935433716e-01
 1.213937352470e-01 1.213939309987e-01 1.213941307051e-01 1.213943344459e-01
 1.213945423028e-01 1.213947543588e-01 1.213949706989e-01 1.213951914095e-01
 1.213954165790e-01 1.213956462975e-01 1.213958806568e-01 1.213961197507e-01
 1.213963636749e-01 1.213966125269e-01 1.213968664064e-01 1.213971254148e-01
 1.213973896558e-01 1.213976592352e-01 1.213979342608e-01 1.213982148426e-01
 1.213985010928e-01 1.213987931261e-01 1.213990910592e-01 1.213993950113e-01
 1.213997051040e-01 1.214000214615e-01 1.214003442103e-01 1.214006734795e-01
 1.214010094008e-01 1.214013521087e-01 1.214017017403e-01 1.214020584354e-01
 1.214024223368e-01 1.214027935901e-01 1.214031723438e-01 1.214035587494e-01
 1.214039529617e-01 1.214043551382e-01 1.214047654399e-01 1.214051840310e-01
 1.214056110790e-01 1.214060467548e-01 1.214064912326e-01 1.214069446903e-01
 1.214074073093e-01 1.214078792749e-01 1.214083607757e-01 1.214088520045e-01
 1.214093531579e-01 1.214098644363e-01 1.214103860444e-01 1.214109181909e-01
 1.214114610887e-01 1.214120149550e-01 1.214125800115e-01 1.214131564843e-01
 1.214137446041e-01 1.214143446062e-01 1.214149567308e-01 1.214155812227e-01
 1.214162183319e-01 1.214168683134e-01 1.214175314272e-01 1.214182079387e-01
 1.214188981186e-01 1.214196022432e-01 1.214203205943e-01 1.214210534592e-01
 1.214218011314e-01 1.214225639100e-01 1.214233421003e-01 1.214241360137e-01
 1.214249459681e-01 1.214257722874e-01 1.214266153025e-01 1.214274753508e-01
 1.214283527764e-01 1.214292479306e-01 1.214301611715e-01 1.214310928649e-01
 1.214320433835e-01 1.214330131078e-01 1.214340024260e-01 1.214350117340e-01
 1.214360414358e-01 1.214370919436e-01 1.214381636780e-01 1.214392570678e-01
 1.214403725509e-01 1.214415105736e-01 1.214426715916e-01 1.214438560696e-01
 1.214450644818e-01 1.214462973119e-01 1.214475550535e-01 1.214488382102e-01
 1.214501472955e-01 1.214514828336e-01 1.214528453591e-01 1.214542354177e-01
 1.214556535657e-01 1.214571003711e-01 1.214585764130e-01 1.214600822825e-01
 1.214616185825e-01 1.214631859281e-01 1.214647849470e-01 1.214664162794e-01
 1.214680805786e-01 1.214697785109e-01 1.214715107564e-01 1.214732780087e-01
 1.214750809755e-01 1.214769203790e-01 1.214787969556e-01 1.214807114570e-01
 1.214826646499e-01 1.214846573167e-01 1.214866902554e-01 1.214887642802e-01
 1.214908802219e-01 1.214930389281e-01 1.214952412634e-01 1.214974881101e-01
 1.214997803682e-01 1.215021189559e-01 1.215045048102e-01 1.215069388868e-01
 1.215094221609e-01 1.215119556275e-01 1.215145403015e-01 1.215171772186e-01
 1.215198674354e-01 1.215226120299e-01 1.215254121017e-01 1.215282687730e-01
 1.215311831885e-01 1.215341565163e-01 1.215371899479e-01 1.215402846991e-01
 1.215434420103e-01 1.215466631469e-01 1.215499494001e-01 1.215533020872e-01
 1.215567225522e-01 1.215602121663e-01 1.215637723284e-01 1.215674044659e-01
 1.215711100350e-01 1.215748905215e-01 1.215787474414e-01 1.215826823411e-01
 1.215866967986e-01 1.215907924238e-01 1.215949708593e-01 1.215992337811e-01
 1.216035828988e-01 1.216080199570e-01 1.216125467356e-01 1.216171650505e-01
 1.216218767546e-01 1.216266837381e-01 1.216315879299e-01 1.216365912978e-01
 1.216416958495e-01 1.216469036335e-01 1.216522167398e-01 1.216576373010e-01
 1.216631674927e-01 1.216688095348e-01 1.216745656924e-01 1.216804382763e-01
 1.216864296443e-01 1.216925422022e-01 1.216987784045e-01 1.217051407556e-01
 1.217116318108e-01 1.217182541772e-01 1.217250105150e-01 1.217319035382e-01
 1.217389360163e-01 1.217461107747e-01 1.217534306965e-01 1.217608987232e-01
 1.217685178562e-01 1.217762911580e-01 1.217842217531e-01 1.217923128299e-01
 1.218005676412e-01 1.218089895064e-01 1.218175818121e-01 1.218263480140e-01
 1.218352916380e-01 1.218444162818e-01 1.218537256163e-01 1.218632233873e-01
 1.218729134165e-01 1.218827996038e-01 1.218928859283e-01 1.219031764502e-01
 1.219136753125e-01 1.219243867425e-01 1.219353150536e-01 1.219464646474e-01
 1.219578400150e-01 1.219694457391e-01 1.219812864958e-01 1.219933670568e-01
 1.220056922910e-01 1.220182671666e-01 1.220310967533e-01 1.220441862243e-01
 1.220575408583e-01 1.220711660419e-01 1.220850672716e-01 1.220992501565e-01
 1.221137204200e-01 1.221284839025e-01 1.221435465640e-01 1.221589144863e-01
 1.221745938755e-01 1.221905910648e-01 1.222069125167e-01 1.222235648264e-01
 1.222405547239e-01 1.222578890769e-01 1.222755748940e-01 1.222936193273e-01
 1.223120296755e-01 1.223308133868e-01 1.223499780624e-01 1.223695314591e-01
 1.223894814931e-01 1.224098362429e-01 1.224306039529e-01 1.224517930369e-01
 1.224734120814e-01 1.224954698494e-01 1.225179752840e-01 1.225409375123e-01
 1.225643658489e-01 1.225882698003e-01 1.226126590685e-01 1.226375435552e-01
 1.226629333664e-01 1.226888388159e-01 1.227152704303e-01 1.227422389533e-01
 1.227697553500e-01 1.227978308119e-01 1.228264767617e-01 1.228557048576e-01
 1.228855269990e-01 1.229159553311e-01 1.229470022501e-01 1.229786804088e-01
 1.230110027218e-01 1.230439823711e-01 1.230776328115e-01 1.231119677770e-01
 1.231470012859e-01 1.231827476475e-01 1.232192214679e-01 1.232564376566e-01
