              0     0.00220248
       0.098696      -0.156958
       0.197392      -0.077385
       0.296088     -0.0508642
       0.394784     -0.0376063
        0.49348     -0.0296537
       0.592176     -0.0243536
       0.789568     -0.0177324
       0.888264     -0.0155271
        0.98696     -0.0137639
        1.08566     -0.0123222
        1.18435     -0.0111218
        1.28305     -0.0101068
        1.38174     -0.0092376
        1.57914    -0.00782721
        1.67783    -0.00724743
        1.77653    -0.00673269
        1.87522    -0.00627271
        1.97392    -0.00585929
        2.07262    -0.00548578
        2.17131    -0.00514674
        2.36871    -0.00455484
         2.4674    -0.00429508
         2.5661    -0.00405575
        2.66479    -0.00383457
        2.86219    -0.00343917
        2.96088    -0.00326182
        3.15827    -0.00294147
        3.25697    -0.00279638
        3.35567    -0.00266018
        3.45436     -0.0025321
        3.55306    -0.00241146
        3.65175    -0.00229766
        3.75045    -0.00219016
        3.94784    -0.00199218
        4.04654    -0.00190087
        4.14523    -0.00181419
        4.24393    -0.00173182
        4.34263    -0.00165347
        4.44132    -0.00157887
        4.54002    -0.00150777
        4.73741    -0.00137521
        4.83611    -0.00131336
         4.9348    -0.00125423
         5.0335    -0.00119765
        5.13219    -0.00114347
        5.23089    -0.00109157
        5.32959    -0.00104182
        5.52698   -0.000948293
        5.62567   -0.000904309
        5.72437   -0.000862051
        5.82307    -0.00082143
        6.02046   -0.000744779
        6.11915   -0.000708601
        6.31655   -0.000640203
        6.41524   -0.000607862
        6.51394   -0.000576684
        6.61263   -0.000546617
        6.71133   -0.000517612
        6.81003   -0.000489622
        6.90872   -0.000462604
        7.10612   -0.000411322
        7.20481   -0.000386981
        7.30351   -0.000363461
         7.4022   -0.000340728
         7.5009    -0.00031875
         7.5996   -0.000297499
        7.69829   -0.000276946
        7.89568   -0.000237828
        7.99438   -0.000219214
        8.09308   -0.000201198
        8.19177   -0.000183759
        8.29047   -0.000166877
        8.38916   -0.000150531
        8.48786   -0.000134701
        8.68525   -0.000104523
        8.78395   -9.01398e-05
        8.88264   -7.62063e-05
        8.98134   -6.27071e-05
        9.17873   -3.69548e-05
        9.27743   -2.46746e-05
        9.47482   -1.24245e-06
        9.57352    9.93335e-06
        9.67221    2.07641e-05
        9.77091    3.12605e-05
         9.8696    4.14329e-05
         9.9683    5.12913e-05
         10.067    6.08451e-05
        10.2644    7.90758e-05
        10.3631      8.777e-05
        10.4618    9.61944e-05
        10.5605    0.000104357
        10.6592    0.000112265
        10.7579    0.000119926
        10.8566    0.000127348
        11.1527     0.00014824
        11.2513    0.000154767
          11.35    0.000161087
        11.4487    0.000167204
        11.5474    0.000173124
        11.6461    0.000178853
        11.8435    0.000189757
        11.9422    0.000194941
        12.0409    0.000199954
        12.1396    0.000204799
         12.337    0.000214006
        12.4357    0.000218375
        12.6331    0.000226665
        12.7318    0.000230594
        12.8305    0.000234384
        12.9292    0.000238038
        13.0279    0.000241559
        13.1266    0.000244952
        13.2253    0.000248218
        13.4227    0.000254386
        13.5214    0.000257294
        13.6201    0.000260088
        13.7188     0.00026277
        13.8174    0.000265345
        13.9161    0.000267814
        14.0148    0.000270179
        14.2122    0.000274611
        14.3109    0.000276682
        14.4096    0.000278659
        14.5083    0.000280545
         14.607    0.000282342
        14.7057    0.000284053
        14.8044    0.000285678
        15.0018    0.000288681
        15.1005    0.000290063
        15.1992    0.000291368
        15.2979    0.000292598
        15.4953    0.000294838
         15.594    0.000295852
        15.7914    0.000297676
        15.8901    0.000298489
        15.9888    0.000299238
        16.0875    0.000299925
        16.1862     0.00030055
        16.2848    0.000301117
        16.3835    0.000301625
        16.5809    0.000302472
        16.6796    0.000302814
        16.7783    0.000303103
         16.877     0.00030334
        16.9757    0.000303527
        17.0744    0.000303664
        17.1731    0.000303753
        17.3705    0.000303791
        17.4692    0.000303743
        17.5679     0.00030365
        17.6666    0.000303515
        17.7653    0.000303338
         17.864     0.00030312
        17.9627    0.000302862
        18.1601    0.000302231
        18.2588    0.000301859
        18.3575    0.000301451
        18.4562    0.000301007
        18.6536    0.000300018
        18.7522    0.000299473
        18.9496    0.000298289
        19.0483     0.00029765
         19.147    0.000296982
        19.2457    0.000296284
        19.3444    0.000295558
        19.4431    0.000294805
        19.5418    0.000294024
        19.7392    0.000292385
        19.8379    0.000291527
        19.9366    0.000290645
        20.0353    0.000289739
         20.134     0.00028881
        20.2327    0.000287858
        20.3314    0.000286884
        20.5288    0.000284873
        20.6275    0.000283836
        20.7262     0.00028278
        20.8249    0.000281704
        20.9236     0.00028061
        21.0223    0.000279497
         21.121    0.000278367
        21.3183    0.000276054
         21.417    0.000274873
        21.5157    0.000273677
        21.6144    0.000272464
        21.8118    0.000269995
        21.9105    0.000268739
        22.1079    0.000266186
        22.2066     0.00026489
        22.3053    0.000263582
         22.404    0.000262261
        22.5027    0.000260929
        22.6014    0.000259585
        22.7001     0.00025823
        22.8975    0.000255489
        22.9962    0.000254103
        23.0949    0.000252708
        23.1936    0.000251303
        23.2923    0.000249889
         23.391    0.000248467
        23.4897    0.000247036
        23.7857    0.000242697
        23.8844    0.000241236
        23.9831    0.000239768
        24.0818    0.000238293
        24.1805    0.000236813
        24.2792    0.000235326
        24.4766    0.000232335
        24.5753    0.000230831
         24.674    0.000229323
        24.7727     0.00022781
        24.9701     0.00022477
        25.0688    0.000223244
        25.2662     0.00022018
        25.3649    0.000218643
        25.4636    0.000217103
        25.5623     0.00021556
         25.661    0.000214015
        25.7597    0.000212466
        25.8584    0.000210916
        26.0558    0.000207808
        26.1545    0.000206252
        26.2531    0.000204694
        26.3518    0.000203135
        26.4505    0.000201574
        26.5492    0.000200012
        26.6479     0.00019845
        26.8453    0.000195323
         26.944    0.000193759
        27.0427    0.000192195
        27.1414    0.000190631
        27.2401    0.000189067
        27.3388    0.000187503
        27.4375    0.000185939
        27.6349    0.000182814
        27.7336    0.000181253
        27.8323    0.000179692
         27.931    0.000178133
        28.1284    0.000175019
        28.2271    0.000173464
        28.4245    0.000170359
        28.5232    0.000168809
        28.6219    0.000167261
        28.7205    0.000165715
        28.8192    0.000164172
        28.9179    0.000162631
        29.0166    0.000161092
         29.214    0.000158023
        29.3127    0.000156492
        29.4114    0.000154964
        29.5101    0.000153439
        29.6088    0.000151918
        29.7075    0.000150399
        29.8062    0.000148884
        30.0036    0.000145863
        30.1023    0.000144358
         30.201    0.000142857
        30.2997    0.000141359
        30.3984    0.000139865
        30.4971    0.000138375
        30.5958    0.000136889
        30.7932    0.000133928
        30.8919    0.000132454
        30.9906    0.000130985
        31.0893    0.000129519
        31.2866    0.000126602
        31.3853     0.00012515
        31.5827    0.000122259
        31.6814    0.000120821
        31.7801    0.000119388
        31.8788    0.000117959
        31.9775    0.000116535
        32.0762    0.000115116
        32.1749    0.000113702
        32.3723     0.00011089
         32.471    0.000109491
        32.5697    0.000108098
        32.6684     0.00010671
        32.7671    0.000105327
        32.8658     0.00010395
        32.9645    0.000102577
        33.1619    9.98495e-05
        33.2606    9.84938e-05
        33.3593    9.71437e-05
         33.458    9.57991e-05
        33.5567    9.44601e-05
        33.6554    9.31268e-05
         33.754    9.17993e-05
        33.9514    8.91614e-05
        34.0501    8.78511e-05
        34.1488    8.65467e-05
        34.2475    8.52482e-05
        34.4449    8.26688e-05
        34.5436    8.13881e-05
         34.741    7.88446e-05
        34.8397    7.75819e-05
        34.9384    7.63253e-05
        35.0371    7.50748e-05
        35.1358    7.38303e-05
        35.2345    7.25921e-05
        35.3332      7.136e-05
        35.5306    6.89143e-05
        35.6293    6.77008e-05
         35.728    6.64936e-05
        35.8267    6.52926e-05
        35.9254    6.40978e-05
        36.0241    6.29094e-05
        36.1228    6.17273e-05
        36.4188     5.8219e-05
        36.5175    5.70623e-05
        36.6162    5.59119e-05
        36.7149     5.4768e-05
        36.8136    5.36304e-05
        36.9123    5.24993e-05
        37.1097    5.02563e-05
        37.2084    4.91444e-05
        37.3071     4.8039e-05
        37.4058    4.69401e-05
        37.6032    4.47616e-05
        37.7019    4.36821e-05
        37.8993    4.15425e-05
         37.998    4.04824e-05
        38.0967    3.94288e-05
        38.1954    3.83818e-05
        38.2941    3.73412e-05
        38.3928    3.63071e-05
        38.4915    3.52795e-05
        38.6888    3.32439e-05
        38.7875    3.22359e-05
        38.8862    3.12343e-05
        38.9849    3.02393e-05
        39.0836    2.92507e-05
        39.1823    2.82687e-05
         39.281    2.72931e-05
        39.4784    2.53615e-05
        39.5771    2.44055e-05
        39.6758    2.34559e-05
        39.7745    2.25128e-05
        39.8732    2.15762e-05
        39.9719    2.06461e-05
        40.0706    1.97224e-05
         40.268    1.78944e-05
        40.3667    1.69901e-05
        40.4654    1.60923e-05
        40.5641    1.52008e-05
        40.7615    1.34372e-05
        40.8602    1.25651e-05
        41.0576    1.08399e-05
        41.1563    9.98694e-06
        41.2549    9.14032e-06
        41.3536    8.30007e-06
        41.4523    7.46618e-06
         41.551    6.63862e-06
        41.6497     5.8174e-06
        41.8471    4.19391e-06
        41.9458    3.39162e-06
        42.0445    2.59562e-06
        42.1432    1.80589e-06
        42.2419    1.02242e-06
        42.3406    2.45198e-07
        42.4393   -5.25786e-07
        42.6367    -2.0491e-06
        42.7354   -2.80146e-06
        42.8341   -3.54764e-06
        42.9328   -4.28765e-06
        43.0315    -5.0215e-06
        43.1302   -5.74923e-06
        43.2289   -6.47082e-06
        43.4263   -7.89571e-06
         43.525   -8.59904e-06
        43.6237    -9.2963e-06
        43.7223   -9.98751e-06
        43.9197   -1.13519e-05
        44.0184   -1.20251e-05
        44.3145   -1.40088e-05
        44.4132   -1.46582e-05
        44.5119   -1.53016e-05
        44.6106   -1.59392e-05
        44.7093   -1.65709e-05
         44.808   -1.71967e-05
        45.0054   -1.84309e-05
        45.1041   -1.90393e-05
        45.2028   -1.96419e-05
        45.3015   -2.02387e-05
        45.4002   -2.08298e-05
        45.4989   -2.14152e-05
        45.5976   -2.19948e-05
         45.795   -2.31371e-05
        45.8937   -2.36998e-05
        45.9924   -2.42568e-05
        46.0911   -2.48082e-05
        46.1897    -2.5354e-05
        46.2884   -2.58943e-05
        46.3871    -2.6429e-05
        46.5845   -2.74819e-05
        46.6832   -2.80001e-05
        46.7819   -2.85128e-05
        46.8806   -2.90201e-05
         47.078   -3.00184e-05
        47.1767   -3.05095e-05
        47.3741   -3.14756e-05
        47.4728   -3.19506e-05
        47.5715   -3.24204e-05
        47.6702   -3.28849e-05
        47.7689   -3.33441e-05
        47.8676   -3.37981e-05
        47.9663   -3.42469e-05
        48.1637   -3.51289e-05
        48.2624   -3.55622e-05
        48.3611   -3.59904e-05
        48.4598   -3.64134e-05
        48.5585   -3.68314e-05
        48.6571   -3.72444e-05
        48.7558   -3.76523e-05
        49.0519    -3.8846e-05
        49.1506    -3.9234e-05
        49.2493   -3.96171e-05
         49.348   -3.99953e-05
        49.4467   -4.03686e-05
        49.5454    -4.0737e-05
        49.7428   -4.14594e-05
        49.8415   -4.18134e-05
        49.9402   -4.21627e-05
        50.0389   -4.25072e-05
        50.2363   -4.31821e-05
         50.335   -4.35126e-05
        50.5324   -4.41595e-05
        50.6311   -4.44761e-05
        50.7298   -4.47881e-05
        50.8285   -4.50955e-05
        50.9272   -4.53984e-05
        51.0259   -4.56968e-05
        51.1246   -4.59907e-05
        51.3219   -4.65651e-05
        51.4206   -4.68457e-05
        51.5193   -4.71219e-05
         51.618   -4.73937e-05
        51.7167   -4.76612e-05
        51.8154   -4.79243e-05
        51.9141   -4.81832e-05
        52.1115   -4.86881e-05
        52.2102   -4.89341e-05
        52.3089    -4.9176e-05
        52.4076   -4.94137e-05
        52.5063   -4.96472e-05
         52.605   -4.98766e-05
        52.7037   -5.01019e-05
        52.9011   -5.05402e-05
        52.9998   -5.07532e-05
        53.0985   -5.09623e-05
        53.1972   -5.11673e-05
        53.3946   -5.15655e-05
        53.4933   -5.17587e-05
        53.6906   -5.21334e-05
        53.7893   -5.23149e-05
         53.888   -5.24926e-05
